timesteps,lambda_rate,episode_reward,tardiness
67350,0.12,-210.6064706971664,968
67350,0.12,-210.4058291344438,973
67350,0.12,-218.17334903617115,951
67350,0.12,-210.26586941535962,954
67350,0.12,-218.62071933695057,940
67350,0.12,-210.80419050273488,949
67350,0.12,-216.46075315048932,945
67350,0.12,-209.8638267419829,975
67350,0.12,-209.69271565493835,965
67350,0.12,-204.8244332212201,906
72370,0.12,-23.470946347765633,20
72370,0.12,-14.624250220238881,10
72370,0.12,-10.947804978428074,23
72370,0.12,-24.968437854282605,39
72370,0.12,-10.201637964128157,17
72370,0.12,-8.023344495480277,15
72370,0.12,-18.93559643586443,32
72370,0.12,-22.57477614774798,50
72370,0.12,-27.17449161413088,27
72370,0.12,-15.462708916799624,16
77290,0.12,-79.3916168548992,125
77290,0.12,-72.94164096813336,95
77290,0.12,-79.7465946960017,116
77290,0.12,-73.06725184254486,90
77290,0.12,-61.69757666088805,91
77290,0.12,-64.16636615664659,85
77290,0.12,-66.33134520966958,78
77290,0.12,-69.26371427407884,80
77290,0.12,-61.85560823777814,76
77290,0.12,-78.19575807553049,82
82250,0.12,-86.86818847610381,134
82250,0.12,-88.602130071466,151
82250,0.12,-96.70955197332536,172
82250,0.12,-90.89318083234201,167
82250,0.12,-87.41264726643321,147
82250,0.12,-82.21226268207107,139
82250,0.12,-85.83939042203743,141
82250,0.12,-96.81026497411942,152
82250,0.12,-97.55298960588564,177
82250,0.12,-101.96881143405425,196
87130,0.12,-31.148007892018317,37
87130,0.12,-12.136310476253705,13
87130,0.12,-17.716592018422485,17
87130,0.12,-29.73844985916125,21
87130,0.12,-25.269222984437004,28
87130,0.12,-19.61201063777673,22
87130,0.12,-24.49315040591356,31
87130,0.12,-14.038685242364618,22
87130,0.12,-27.93403928391645,18
87130,0.12,-20.69318692657773,17
91860,0.12,-115.9424646299837,358
91860,0.12,-111.57753029023856,365
91860,0.12,-107.78235186518718,343
91860,0.12,-122.30444583014173,360
91860,0.12,-102.97741029178749,341
91860,0.12,-115.70673871629636,378
91860,0.12,-114.92400528111814,331
91860,0.12,-114.39972482005608,364
91860,0.12,-115.71669092057886,349
91860,0.12,-115.22962823253565,365
96770,0.12,-241.43506704817963,820
96770,0.12,-244.1264430827862,854
96770,0.12,-238.72348601789085,843
96770,0.12,-239.28057487505816,880
96770,0.12,-234.869371096766,820
96770,0.12,-237.71722995145993,843
96770,0.12,-242.84115252949206,845
96770,0.12,-235.93465223409385,799
96770,0.12,-240.759210506416,838
96770,0.12,-239.33492091923497,792
101640,0.12,-76.13087898003415,79
101640,0.12,-70.56574222560515,74
101640,0.12,-61.11509314775295,51
101640,0.12,-57.92109595994116,61
101640,0.12,-53.29643335619092,67
101640,0.12,-63.568899950709984,59
101640,0.12,-81.58673349889955,87
101640,0.12,-56.52774221193651,56
101640,0.12,-49.52219351148515,67
101640,0.12,-61.498953411354194,64
106690,0.12,-71.06536046899475,80
106690,0.12,-63.17396445739269,76
106690,0.12,-55.47242524923588,53
106690,0.12,-24.458451660999742,31
106690,0.12,-50.304040780148135,74
106690,0.12,-67.08905673042322,87
106690,0.12,-73.18992791522433,73
106690,0.12,-86.27726170526613,98
106690,0.12,-61.068278425977596,90
106690,0.12,-72.98570587188316,82
111580,0.12,-171.49489174571414,611
111580,0.12,-169.46429850320735,600
111580,0.12,-171.84899770614737,611
111580,0.12,-169.4534751656962,613
111580,0.12,-175.41726000150948,677
111580,0.12,-178.33460028710905,661
111580,0.12,-178.87884619968005,637
111580,0.12,-173.38901012412384,620
111580,0.12,-177.21116229304545,669
111580,0.12,-169.74534371246094,642
116530,0.12,-42.689049067909416,40
116530,0.12,-50.62156123708879,52
116530,0.12,-53.098983586460484,66
116530,0.12,-49.057743882382574,41
116530,0.12,-47.13372539260218,49
116530,0.12,-52.27886345924155,64
116530,0.12,-54.03186950326328,53
116530,0.12,-68.16474243561711,85
116530,0.12,-48.985363875146625,89
116530,0.12,-40.72452980319154,33
121680,0.12,-30.89223521412562,27
121680,0.12,-29.461343462139336,22
121680,0.12,-29.571529496251287,17
121680,0.12,-19.452070145219594,19
121680,0.12,-32.43636635232758,27
121680,0.12,-38.4977565654932,38
121680,0.12,-18.571313299081805,18
121680,0.12,-38.310447294089116,35
121680,0.12,-29.131939429077246,18
121680,0.12,-38.429395405656145,23
126670,0.12,-252.68798142024016,1041
126670,0.12,-251.3839631318159,1042
126670,0.12,-250.69931280077824,1076
126670,0.12,-248.8908227484827,1075
126670,0.12,-255.8065969076406,1059
126670,0.12,-256.206083837994,1004
126670,0.12,-257.6419849931147,1177
126670,0.12,-250.7736104974211,1024
126670,0.12,-256.7980493438143,1038
126670,0.12,-258.6119576257337,1079
131750,0.12,-267.09962822068246,1519
131750,0.12,-251.35496144563464,1456
131750,0.12,-245.57795427442673,1439
131750,0.12,-256.08757278491015,1524
131750,0.12,-256.8870825965889,1506
131750,0.12,-265.4702888829166,1557
131750,0.12,-255.01945816050753,1494
131750,0.12,-256.950384512218,1452
131750,0.12,-258.5799275991765,1524
131750,0.12,-257.1421288941607,1516
136890,0.12,-102.44476782109186,233
136890,0.12,-148.8530147939977,311
136890,0.12,-133.5799138239968,274
136890,0.12,-125.55504937085017,234
136890,0.12,-108.91372498692475,222
136890,0.12,-109.93035767529209,220
136890,0.12,-121.21608661031263,239
136890,0.12,-115.87212704281545,264
136890,0.12,-115.05348736004474,234
136890,0.12,-118.35147004926431,248
141850,0.12,-164.1275074360624,391
141850,0.12,-161.2077026911866,371
141850,0.12,-178.97801328712157,372
141850,0.12,-179.28857816040318,385
141850,0.12,-159.2977720569209,382
141850,0.12,-157.21632593519564,358
141850,0.12,-172.90219768184713,368
141850,0.12,-161.57877195440233,328
141850,0.12,-153.86674644826044,364
141850,0.12,-165.52620341182788,394
146680,0.12,-202.9732533570962,597
146680,0.12,-187.23414390376718,583
146680,0.12,-178.55705469239112,519
146680,0.12,-205.622442787281,592
146680,0.12,-200.5049699983771,544
146680,0.12,-179.64478823599703,585
146680,0.12,-208.04870257664203,650
146680,0.12,-194.0798334740147,572
146680,0.12,-199.41815096227634,568
146680,0.12,-188.79025333100785,530
151550,0.12,-26.97581588223975,21
151550,0.12,-16.387233191673054,17
151550,0.12,-27.695044070510505,24
151550,0.12,-27.121270344932892,20
151550,0.12,-18.848892077072087,20
151550,0.12,-25.10575906158918,25
151550,0.12,-21.535397284367644,23
151550,0.12,-38.994624665997215,33
151550,0.12,-30.333141117545377,28
151550,0.12,-15.023681079538479,9
156390,0.12,-2.729288213808947,1
156390,0.12,-5.995295778277159,7
156390,0.12,-3.8855702439695503,3
156390,0.12,0.0,0
156390,0.12,-17.207184819841842,19
156390,0.12,0.0,0
156390,0.12,0.0,0
156390,0.12,-12.162472018018786,9
156390,0.12,-3.0762601697062193,1
156390,0.12,0.0,0
161330,0.12,-99.47666452198682,238
161330,0.12,-96.68842676512621,210
161330,0.12,-92.09261335039707,209
161330,0.12,-95.42607165501758,204
161330,0.12,-96.83652999333283,198
161330,0.12,-104.16805714640387,220
161330,0.12,-98.46863152540539,220
161330,0.12,-92.46363557771342,215
161330,0.12,-96.99877890407002,206
161330,0.12,-101.28850203920328,216
166470,0.12,-57.95033539712107,109
166470,0.12,-64.45864682266482,106
166470,0.12,-66.48894091137427,92
166470,0.12,-72.75870845790561,112
166470,0.12,-59.47986606537191,130
166470,0.12,-63.4604948582654,105
166470,0.12,-70.90556631118383,133
166470,0.12,-74.06223899899153,145
166470,0.12,-79.81587532975672,159
166470,0.12,-54.85208873717149,96
171490,0.12,-168.6846717517882,473
171490,0.12,-162.92388488173788,444
171490,0.12,-152.60826405611985,444
171490,0.12,-159.50591305952045,468
171490,0.12,-172.8623786427769,474
171490,0.12,-155.38593926788258,440
171490,0.12,-170.37659076784897,439
171490,0.12,-183.2592098465036,530
171490,0.12,-165.24418411497967,475
171490,0.12,-166.0367838192609,457
176200,0.12,0.0,0
176200,0.12,0.0,0
176200,0.12,-1.7575361129306595,2
176200,0.12,0.0,0
176200,0.12,0.0,0
176200,0.12,-1.716042098857184,2
176200,0.12,0.0,0
176200,0.12,0.0,0
176200,0.12,0.0,0
176200,0.12,0.0,0
181100,0.12,0.0,0
181100,0.12,-6.7933286220937905,2
181100,0.12,-4.137910933463812,7
181100,0.12,-2.034558612468051,3
181100,0.12,-5.082159843823776,2
181100,0.12,0.0,0
181100,0.12,0.0,0
181100,0.12,-2.8322969283675437,1
181100,0.12,-5.201568412584187,6
181100,0.12,-8.546417931370401,6
186070,0.12,-264.5251510376468,1244
186070,0.12,-265.0170621833568,1226
186070,0.12,-265.3795104019012,1293
186070,0.12,-268.4190672413102,1326
186070,0.12,-259.7965428587407,1310
186070,0.12,-256.96080139574633,1255
186070,0.12,-268.22956751884993,1305
186070,0.12,-264.94759064717135,1259
186070,0.12,-260.5427658906658,1322
186070,0.12,-258.5559810714468,1264
190900,0.12,0.0,0
190900,0.12,0.0,0
190900,0.12,0.0,0
190900,0.12,0.0,0
190900,0.12,0.0,0
190900,0.12,-3.3537105914277925,1
190900,0.12,0.0,0
190900,0.12,0.0,0
190900,0.12,-3.3286108130461014,1
190900,0.12,-6.920966328539644,2
195990,0.12,-252.03418323783453,1056
195990,0.12,-246.7854916912022,1077
195990,0.12,-253.12643239148963,1085
195990,0.12,-253.07911937567624,1042
195990,0.12,-250.90898891064384,1066
195990,0.12,-250.63984299669346,1074
195990,0.12,-248.2197549946857,1100
195990,0.12,-241.90280535770265,1083
195990,0.12,-247.03366899171746,991
195990,0.12,-249.7265640874932,1036
200870,0.12,-10.50284360407912,7
200870,0.12,0.0,0
200870,0.12,-1.1709687277830254,2
200870,0.12,0.0,0
200870,0.12,-2.6851731091600923,6
200870,0.12,-4.176970172425824,4
200870,0.12,-12.863129995337978,13
200870,0.12,-2.9990848302790383,5
200870,0.12,-3.3836690415859536,6
200870,0.12,-1.5802675351343207,4
205970,0.12,-96.93831167331025,233
205970,0.12,-108.84724972337793,261
205970,0.12,-118.35373048214514,260
205970,0.12,-83.59575546471218,208
205970,0.12,-103.78910927215063,269
205970,0.12,-80.9176567038405,203
205970,0.12,-81.20407800470798,212
205970,0.12,-75.7120767840513,210
205970,0.12,-90.40666650969553,233
205970,0.12,-85.02508037243744,198
211050,0.12,-242.47123867937108,1151
211050,0.12,-236.05178831102174,1129
211050,0.12,-236.08774005591982,1119
211050,0.12,-238.53496033295525,1136
211050,0.12,-243.89657403773163,1227
211050,0.12,-239.24449203839936,1159
211050,0.12,-241.86007569925354,1135
211050,0.12,-238.49133351578945,1104
211050,0.12,-242.0869018431453,1141
211050,0.12,-236.95108453833572,1137
216010,0.12,0.0,0
216010,0.12,-3.137940802206394,3
216010,0.12,-2.854069805814031,1
216010,0.12,-1.8233145390056054,2
216010,0.12,-4.7597658576543225,3
216010,0.12,0.0,0
216010,0.12,0.0,0
216010,0.12,-5.3612579691202855,4
216010,0.12,-16.682048381865382,22
216010,0.12,-8.097373412896104,6
220910,0.12,-119.90912436461684,180
220910,0.12,-131.0909109016624,271
220910,0.12,-122.41029493338895,226
220910,0.12,-125.77752854492022,230
220910,0.12,-136.67503842284043,253
220910,0.12,-131.5246416627284,243
220910,0.12,-116.36711541029732,226
220910,0.12,-128.99487765603433,243
220910,0.12,-121.23435601487846,211
220910,0.12,-155.55695971408971,295
225660,0.12,0.0,0
225660,0.12,-2.551981512350298,1
225660,0.12,0.0,0
225660,0.12,0.0,0
225660,0.12,0.0,0
225660,0.12,0.0,0
225660,0.12,0.0,0
225660,0.12,0.0,0
225660,0.12,0.0,0
225660,0.12,0.0,0
230700,0.12,-57.54002495582169,75
230700,0.12,-55.039885125167025,66
230700,0.12,-48.38091407012213,72
230700,0.12,-56.24229954333307,62
230700,0.12,-43.90968662209127,65
230700,0.12,-45.97689484595909,59
230700,0.12,-43.68607864636019,55
230700,0.12,-43.99324282271426,62
230700,0.12,-61.627396633616115,68
230700,0.12,-57.48275145355239,60
235500,0.12,-40.35263028633122,50
235500,0.12,-47.46094314809559,54
235500,0.12,-52.74531787657891,54
235500,0.12,-46.25312864931855,41
235500,0.12,-51.84586866013921,63
235500,0.12,-53.39881213598558,70
235500,0.12,-52.526344893979385,84
235500,0.12,-56.4692123612176,64
235500,0.12,-45.37765317359693,55
235500,0.12,-61.9909615674443,72
240360,0.12,-32.02280825161333,47
240360,0.12,-28.092671762158485,39
240360,0.12,-15.42920204672192,14
240360,0.12,-29.08500814451307,32
240360,0.12,-39.44798576434986,37
240360,0.12,-23.75297894813365,22
240360,0.12,-10.184120770455038,12
240360,0.12,-18.00624941656115,13
240360,0.12,-16.055655228635686,15
240360,0.12,-18.696869035438986,15
245160,0.12,-121.22038106502598,206
245160,0.12,-84.17846675671741,121
245160,0.12,-103.6300201419249,186
245160,0.12,-110.71144195061987,189
245160,0.12,-127.59175187875748,261
245160,0.12,-101.6196975062487,149
245160,0.12,-93.82113422552968,129
245160,0.12,-122.25516476579064,220
245160,0.12,-100.03989821283577,172
245160,0.12,-90.12566171113878,110
250120,0.12,-7.862433581196402,10
250120,0.12,-3.872513218520228,2
250120,0.12,0.0,0
250120,0.12,-6.59648963391889,3
250120,0.12,0.0,0
250120,0.12,0.0,0
250120,0.12,-3.577283981638807,5
250120,0.12,-4.927209069213101,3
250120,0.12,0.0,0
250120,0.12,-5.095936108381181,6
255150,0.12,-195.3736846958444,587
255150,0.12,-192.8108545055103,580
255150,0.12,-173.26487812672931,543
255150,0.12,-191.2344175088579,586
255150,0.12,-192.66768111103383,603
255150,0.12,-186.33701270919056,599
255150,0.12,-185.42788981397572,521
255150,0.12,-192.52765954889935,517
255150,0.12,-184.23085187675153,607
255150,0.12,-188.60049154439287,615
259910,0.12,-4.6867655483883635,9
259910,0.12,0.0,0
259910,0.12,0.0,0
259910,0.12,-3.9989463628093365,5
259910,0.12,0.0,0
259910,0.12,0.0,0
259910,0.12,0.0,0
259910,0.12,-15.67501601160021,15
259910,0.12,-17.05087113835799,8
259910,0.12,-3.4336920390564227,2
265010,0.12,-79.21258821085347,135
265010,0.12,-75.22381645518722,127
265010,0.12,-77.1034743892272,134
265010,0.12,-65.344139024199,118
265010,0.12,-59.29695039228375,127
265010,0.12,-67.076066161745,163
265010,0.12,-66.59914807526611,117
265010,0.12,-88.17635282063965,133
265010,0.12,-74.90083584820788,117
265010,0.12,-64.00347415134964,102
269920,0.12,0.0,0
269920,0.12,0.0,0
269920,0.12,0.0,0
269920,0.12,0.0,0
269920,0.12,-4.578374820844723,1
269920,0.12,0.0,0
269920,0.12,0.0,0
269920,0.12,0.0,0
269920,0.12,-2.935519089719085,3
269920,0.12,-1.134066379225599,1
274640,0.12,-24.18464451142781,26
274640,0.12,-20.271891000843812,23
274640,0.12,-23.249660718066202,26
274640,0.12,-31.23325895470327,35
274640,0.12,-26.808772065329656,59
274640,0.12,-20.861875003340923,32
274640,0.12,-29.037519642487673,51
274640,0.12,-32.47359563813689,41
274640,0.12,-24.346343647018443,37
274640,0.12,-20.638891797743995,35
279520,0.12,-185.54868931890775,406
279520,0.12,-187.68468053134902,392
279520,0.12,-172.96191977972396,385
279520,0.12,-180.18027187142243,425
279520,0.12,-187.49940541331205,392
279520,0.12,-192.16744725563473,420
279520,0.12,-183.183278097928,432
279520,0.12,-176.33668477253454,380
279520,0.12,-187.5996785058829,391
279520,0.12,-184.7487824739458,409
284380,0.12,-114.24688064759751,386
284380,0.12,-117.56647456308175,396
284380,0.12,-114.63354858406217,348
284380,0.12,-117.85292099695953,440
284380,0.12,-114.50544067456119,358
284380,0.12,-115.68425360772953,384
284380,0.12,-112.07826253483276,379
284380,0.12,-117.15442921841289,389
284380,0.12,-118.71258091828366,366
284380,0.12,-112.87464766491281,359
289370,0.12,-272.1240463520174,1352
289370,0.12,-266.8682913974613,1356
289370,0.12,-262.461375377168,1318
289370,0.12,-262.48980087240915,1334
289370,0.12,-266.31990049152137,1306
289370,0.12,-263.64880575035403,1375
289370,0.12,-265.25484626389624,1277
289370,0.12,-261.62496720590315,1304
289370,0.12,-263.2007151533767,1297
289370,0.12,-265.17410055809296,1327
294340,0.12,-30.406710348828817,71
294340,0.12,-29.543286124999604,62
294340,0.12,-24.452813801878882,57
294340,0.12,-30.77180333134608,77
294340,0.12,-36.07712468501623,49
294340,0.12,-23.045328708205925,30
294340,0.12,-34.85367847608218,46
294340,0.12,-34.039005404612176,78
294340,0.12,-23.01257942623873,54
294340,0.12,-41.59105891130027,47
299490,0.12,0.0,0
299490,0.12,0.0,0
299490,0.12,0.0,0
299490,0.12,0.0,0
299490,0.12,0.0,0
299490,0.12,0.0,0
299490,0.12,0.0,0
299490,0.12,0.0,0
299490,0.12,0.0,0
299490,0.12,0.0,0
304380,0.12,-21.497620597783506,29
304380,0.12,-34.07262315795297,34
304380,0.12,-21.279293800661804,21
304380,0.12,-32.90776519140032,31
304380,0.12,-28.579687740082395,33
304380,0.12,-28.700006297780046,32
304380,0.12,-14.258608503273058,12
304380,0.12,-19.401332442716146,17
304380,0.12,-25.279348165842425,27
304380,0.12,-3.405138461670772,5
309230,0.12,-172.3991339791099,414
309230,0.12,-186.26486582623133,449
309230,0.12,-169.63625371884982,370
309230,0.12,-177.74623227527564,322
309230,0.12,-167.09169106812928,369
309230,0.12,-161.46551307500837,330
309230,0.12,-181.6562926913439,385
309230,0.12,-171.31119794798622,411
309230,0.12,-169.23583364355906,389
309230,0.12,-169.93690561587192,344
314010,0.12,-27.23472561449557,27
314010,0.12,-27.790855995213526,29
314010,0.12,-15.805495786786178,12
314010,0.12,-24.860268179423713,24
314010,0.12,-31.972530446689113,30
314010,0.12,-38.25142851191569,40
314010,0.12,-19.20837221812948,20
314010,0.12,-31.068629618586986,43
314010,0.12,-34.73542420794399,52
314010,0.12,-27.820976312506115,33
319130,0.12,-104.91038843720091,228
319130,0.12,-104.12790396379918,201
319130,0.12,-89.44216398648683,199
319130,0.12,-108.57483290943918,216
319130,0.12,-94.20435186831837,201
319130,0.12,-99.94248948452253,217
319130,0.12,-97.60926005388168,201
319130,0.12,-88.31654069012417,205
319130,0.12,-98.3178081307438,199
319130,0.12,-90.29421450835069,204
323980,0.12,-85.65658567173409,284
323980,0.12,-94.75953013717368,263
323980,0.12,-86.6962281304272,243
323980,0.12,-93.39976045415996,253
323980,0.12,-90.19071322619716,270
323980,0.12,-85.55112046069351,289
323980,0.12,-94.61690693847139,251
323980,0.12,-89.8474684840905,277
323980,0.12,-86.49536096378944,279
323980,0.12,-87.62290296041144,280
329060,0.12,-23.602002821761744,26
329060,0.12,-9.605667255475105,6
329060,0.12,-8.548466357977288,11
329060,0.12,-21.264474225436675,18
329060,0.12,-10.232001048518356,10
329060,0.12,-17.559094303694472,19
329060,0.12,-12.649165967402787,10
329060,0.12,-19.98508058068892,21
329060,0.12,-19.927109836343707,21
329060,0.12,-1.2806939786712324,1
334180,0.12,-2.5817672585259737,1
334180,0.12,-3.1131493964887023,3
334180,0.12,-4.930026868777878,1
334180,0.12,0.0,0
334180,0.12,-1.5206874228971814,2
334180,0.12,-5.919224369804393,3
334180,0.12,-0.9820215553300129,1
334180,0.12,0.0,0
334180,0.12,-16.499532799519777,9
334180,0.12,-2.8905685583599787,1
339080,0.12,-39.66019561299529,49
339080,0.12,-46.73541451238898,65
339080,0.12,-46.9306942950303,61
339080,0.12,-49.47178299390781,56
339080,0.12,-56.518500262604185,61
339080,0.12,-37.11116175503361,39
339080,0.12,-38.052752063165215,48
339080,0.12,-29.631357231390506,42
339080,0.12,-62.467398064744174,98
339080,0.12,-36.687021569055595,62
343900,0.12,0.0,0
343900,0.12,0.0,0
343900,0.12,-0.8879426257994282,1
343900,0.12,0.0,0
343900,0.12,0.0,0
343900,0.12,-7.751101975795871,3
343900,0.12,0.0,0
343900,0.12,0.0,0
343900,0.12,-1.371561077362007,1
343900,0.12,0.0,0
348760,0.12,-155.9565205479783,474
348760,0.12,-165.52719181716424,422
348760,0.12,-157.76840116039114,417
348760,0.12,-165.89832713504197,412
348760,0.12,-161.27003928711378,489
348760,0.12,-159.53038123617432,425
348760,0.12,-156.68716236828527,470
348760,0.12,-156.23442004922316,456
348760,0.12,-167.96617278495864,454
348760,0.12,-147.98679753146877,398
353830,0.12,-133.37689423256646,407
353830,0.12,-130.04433756598874,386
353830,0.12,-123.9690003183541,360
353830,0.12,-132.4173200987958,387
353830,0.12,-126.34338129447252,400
353830,0.12,-123.23467190795253,391
353830,0.12,-121.9950078741444,353
353830,0.12,-128.2741893371294,372
353830,0.12,-130.63357864227473,354
353830,0.12,-135.4532114974192,407
358890,0.12,-289.93346195263854,1612
358890,0.12,-290.20682085858726,1677
358890,0.12,-288.82392819076426,1631
358890,0.12,-289.65670637106564,1624
358890,0.12,-290.98840476432525,1605
358890,0.12,-291.96525898300956,1668
358890,0.12,-287.62993325031266,1639
358890,0.12,-292.52334457816437,1625
358890,0.12,-293.2531093390632,1709
358890,0.12,-288.15181233114754,1662
363660,0.12,0.0,0
363660,0.12,0.0,0
363660,0.12,0.0,0
363660,0.12,0.0,0
363660,0.12,-2.580678709034122,1
363660,0.12,0.0,0
363660,0.12,0.0,0
363660,0.12,0.0,0
363660,0.12,0.0,0
363660,0.12,0.0,0
368370,0.12,0.0,0
368370,0.12,0.0,0
368370,0.12,0.0,0
368370,0.12,0.0,0
368370,0.12,-1.3865434960165846,2
368370,0.12,0.0,0
368370,0.12,0.0,0
368370,0.12,0.0,0
368370,0.12,0.0,0
368370,0.12,0.0,0
373290,0.12,0.0,0
373290,0.12,0.0,0
373290,0.12,0.0,0
373290,0.12,-2.1266863549035206,1
373290,0.12,0.0,0
373290,0.12,-2.118029328044882,1
373290,0.12,-4.722938091717813,6
373290,0.12,0.0,0
373290,0.12,-1.0212481925641532,1
373290,0.12,0.0,0
378190,0.12,0.0,0
378190,0.12,0.0,0
378190,0.12,0.0,0
378190,0.12,-2.9881211984928835,2
378190,0.12,-2.938800007822538,2
378190,0.12,0.0,0
378190,0.12,-2.2783713343156453,1
378190,0.12,-3.059618135542162,2
378190,0.12,0.0,0
378190,0.12,0.0,0
383370,0.12,-35.383639543388455,35
383370,0.12,-32.62041742022527,28
383370,0.12,-35.14498681899678,30
383370,0.12,-39.73934020173038,29
383370,0.12,-27.33789131291458,36
383370,0.12,-26.863728785279722,19
383370,0.12,-46.534343491941726,56
383370,0.12,-34.127281021478275,36
383370,0.12,-25.45979456387756,30
383370,0.12,-26.088637966297945,34
388300,0.12,-37.26788265287647,57
388300,0.12,-16.453071775022664,13
388300,0.12,-22.802823217436888,19
388300,0.12,-32.66134870664195,48
388300,0.12,-6.778723522277184,9
388300,0.12,-31.3170862373808,48
388300,0.12,-28.96718843504333,34
388300,0.12,-32.00456484413443,32
388300,0.12,-16.140978097316918,13
388300,0.12,-27.554954770093055,35
393410,0.12,0.0,0
393410,0.12,0.0,0
393410,0.12,0.0,0
393410,0.12,0.0,0
393410,0.12,0.0,0
393410,0.12,0.0,0
393410,0.12,0.0,0
393410,0.12,0.0,0
393410,0.12,0.0,0
393410,0.12,0.0,0
398390,0.12,-189.57797305279948,551
