timesteps,lambda_rate,episode_reward,tardiness
963129,0.1,-74.62929857808274,154
963798,0.11,-158.02600871559534,344
963948,0.12,-232.04685547830556,1125
965421,0.12,-80.03476752156504,259
966021,0.11,-149.99785077162295,252
966171,0.1,-120.02916825387891,212
966948,0.12,-161.90167736191214,557
968157,0.11,-36.654688807533866,68
968385,0.12,-3.8143901946529493,5
969189,0.1,-20.03621374347407,17
969894,0.12,-1.500477114743133,2
970344,0.11,-37.369416729668174,59
971355,0.12,-89.04313347865941,230
972102,0.1,-72.16750213177937,165
972453,0.11,0.0,0
972912,0.12,-116.11576957067942,196
974397,0.12,-19.491586034159205,14
974613,0.11,0.0,0
975048,0.1,-43.81689148612901,51
975912,0.12,-124.28227464443252,335
976737,0.11,0.0,0
977421,0.12,-249.22793383466143,1055
977883,0.1,-12.936442147417331,14
978849,0.12,0.0,0
978957,0.11,-137.82988941817166,426
980268,0.12,-9.188870601333196,19
980853,0.1,-38.82120541963491,41
981225,0.11,0.0,0
981681,0.12,-97.8796836239473,230
983205,0.12,-60.047017780102706,74
983463,0.11,-3.257744923911577,4
983934,0.1,0.0,0
984699,0.12,0.0,0
985695,0.11,-144.55434244511773,313
986121,0.12,0.0,0
986988,0.1,0.0,0
987543,0.12,0.0,0
987792,0.11,-64.5960793625467,79
989067,0.12,-142.75735677471553,238
989916,0.1,-3.7426722398069874,9
990018,0.11,-41.04007246601582,57
990591,0.12,-199.5968035447692,1039
992082,0.12,-45.636728538238124,56
992244,0.11,-116.52374432160855,288
992835,0.1,0.0,0
993576,0.12,-126.09137494027239,322
994374,0.11,-23.734387857284187,46
995010,0.12,-78.88318178958356,258
995742,0.1,-22.214611428204798,28
996564,0.12,-217.6632356819279,685
996600,0.11,0.0,0
998019,0.12,-1.477765496526114,3
998730,0.1,-74.75959586591728,105
998772,0.11,-135.62173527137574,263
999591,0.12,-205.77848583975452,589
1000953,0.11,-181.48272201429324,524
1001064,0.12,-20.497933880353525,20
1001661,0.1,-0.9867558716813658,1
1002528,0.12,-42.40703180173971,69
1003185,0.11,-4.7507788834709705,4
1003974,0.12,0.0,0
1004589,0.1,-57.316863307083906,118
1005369,0.11,-89.34905656346018,141
1005402,0.12,-243.8492912724516,1329
1006965,0.12,-14.19177304458688,19
1007493,0.1,-21.3000968817806,23
1007598,0.11,-15.57503039078404,24
1008441,0.12,0.0,0
1009818,0.11,-191.53180297542175,794
1009905,0.12,-4.236925132584043,4
1010376,0.1,-108.5868026304211,414
1011420,0.12,-117.19965001811671,329
1011963,0.11,-108.68867380616652,292
1012788,0.12,-19.98943407339667,29
1013277,0.1,-55.28115308769523,96
1014192,0.11,-1.003654641477599,1
1014198,0.12,-133.15836530946322,355
1015665,0.12,-67.5819478209942,131
1016235,0.1,-35.42013514441358,30
1016439,0.11,-337.55992572397906,1676
1017141,0.12,-50.232487401584784,96
1018587,0.12,-11.036201363067029,9
1018638,0.11,0.0,0
1019157,0.1,-150.8007863132294,499
1020072,0.12,-81.74199919003749,268
1020783,0.11,-16.842310191842866,26
1021482,0.12,-35.3397675489284,41
1022118,0.1,-10.740189555273627,12
1022943,0.12,-119.53775730060985,286
1022961,0.11,-5.457544802941454,4
1024380,0.12,0.0,0
1024950,0.1,-124.22794412768343,192
1025163,0.11,-13.458408209917247,23
1025754,0.12,-125.39535936342946,318
1027191,0.12,-43.45386584959534,69
1027419,0.11,-187.5173987541098,447
1027881,0.1,-10.764044275711958,26
1028712,0.12,-242.835608417497,913
1029603,0.11,-4.297099188485443,10
1030137,0.12,-47.80541076017047,60
1030896,0.1,-55.75114237664997,120
1031619,0.12,-45.691782238585745,73
1031733,0.11,-11.969237438536053,4
1033101,0.12,-94.33764213522743,277
1033896,0.1,0.0,0
1033995,0.11,-147.75775953945111,523
1034649,0.12,-234.18526863885663,860
1036089,0.12,-217.0044059004582,909
1036128,0.11,-101.90857026830311,259
1036839,0.1,0.0,0
1037619,0.12,-54.915340458641886,146
1038363,0.11,-4.796062942048333,2
1039116,0.12,-12.924766696316343,28
1039755,0.1,0.0,0
1040568,0.11,-96.47391995782064,170
1040631,0.12,-237.74679406264713,1031
1042155,0.12,-295.1106793023187,2096
1042716,0.1,-11.903470021302047,9
1042815,0.11,-225.4070958749525,545
1043490,0.12,-36.18529034760816,57
1044918,0.12,0.0,0
1045032,0.11,0.0,0
1045593,0.1,0.0,0
1046493,0.12,-63.48716072115236,123
1047345,0.11,-37.64951802132438,37
1047918,0.12,-35.51501397037914,41
1048581,0.1,-84.08578253895894,139
1049355,0.12,-76.74656028206512,188
1049412,0.11,-3.5412423118827965,4
1050846,0.12,-88.83090753788306,240
1051488,0.1,0.0,0
1051665,0.11,-148.7114819879392,438
1052301,0.12,-103.13268838561625,247
1053762,0.12,-109.89720801329341,225
1053930,0.11,-96.0900308524599,200
1054509,0.1,0.0,0
1055238,0.12,-36.118788733168536,39
1056192,0.11,0.0,0
1056729,0.12,-85.74916147163252,167
1057455,0.1,0.0,0
1058232,0.12,-39.95078624574706,46
1058436,0.11,-227.73920571259103,777
1059762,0.12,-71.29057316046001,154
1060359,0.1,-8.469832599752866,10
1060617,0.11,0.0,0
1061244,0.12,-5.21207781451089,8
1062705,0.12,-39.82573289452355,67
1062831,0.11,-177.92750273497688,600
1063350,0.1,0.0,0
1064277,0.12,-28.033920801996096,36
1065060,0.11,-102.27179752013264,189
1065684,0.12,-98.0079083875538,263
1066257,0.1,-102.90592868044044,265
1067139,0.12,0.0,0
1067298,0.11,-67.73784474542956,170
1068702,0.12,-93.1072131845653,260
1069191,0.1,-62.596271369807596,107
1069545,0.11,-14.295713141801734,13
1070229,0.12,-38.81303099183265,54
1071795,0.12,-128.23501856371257,419
1071825,0.11,-24.998782030025346,52
1072185,0.1,-4.090709073031385,5
1073220,0.12,-236.43826575353503,1124
1074027,0.11,-102.80673978259206,243
1074714,0.12,-76.59637501266863,180
1075134,0.1,-47.31535898088736,45
1076160,0.11,0.0,0
1076172,0.12,-56.626065570263805,123
1077627,0.12,-33.79461642422782,34
1078143,0.1,0.0,0
1078341,0.11,-38.61146462543427,47
1079121,0.12,0.0,0
1080564,0.11,-3.732176369673188,2
1080654,0.12,-3.0618018213433564,1
1080975,0.1,-111.37417830341442,283
1082100,0.12,-1.1778784278156185,1
1082874,0.11,-36.17567665540129,82
1083540,0.12,-1.8657082267668124,2
1083897,0.1,-30.11743842049279,72
1084962,0.12,-23.703392273472737,54
1085085,0.11,-263.0483693966439,1187
1086423,0.12,-3.218908477538679,2
1086825,0.1,-400.0020813425637,2083
1087260,0.11,0.0,0
1087938,0.12,-46.018799633689966,91
1089393,0.12,0.0,0
1089438,0.11,-112.4002949122593,342
1089846,0.1,-7.572843902775396,10
1090836,0.12,-74.71510062782868,164
1091673,0.11,-78.8058201440543,164
1092237,0.12,-5.564593796022407,4
1092780,0.1,-115.30127956629845,377
1093611,0.12,-50.70529573877102,88
1093860,0.11,0.0,0
1095075,0.12,0.0,0
1095753,0.1,-22.33093843447238,34
1096026,0.11,-36.26872975304782,51
1096482,0.12,-1.3354842877384845,2
1098003,0.12,-34.131831388672325,41
1098228,0.11,-62.6554091482608,135
1098636,0.1,0.0,0
1099536,0.12,-14.798916159255247,19
1100445,0.11,0.0,0
1101030,0.12,-225.29687778239438,978
1101600,0.1,-217.80442152160458,755
1102473,0.12,-99.27706801650713,269
1102605,0.11,0.0,0
1103988,0.12,-109.26322989585333,256
1104606,0.1,-5.202100016487474,4
1104732,0.11,-124.41718142440544,364
1105548,0.12,-239.14859942357324,1083
1106916,0.11,0.0,0
1107009,0.12,-23.1293089965074,30
1107432,0.1,0.0,0
1108455,0.12,-115.35385134394346,266
1109133,0.11,-56.82056671540421,115
1109958,0.12,-91.83033861559109,189
1110405,0.1,-81.86614662973167,179
1111356,0.11,-193.0911807140481,451
1111434,0.12,-36.672383299533244,59
1112862,0.12,-40.66073533982418,61
1113363,0.1,-33.013850913938214,38
1113564,0.11,0.0,0
1114335,0.12,0.0,0
1115862,0.12,-76.87055261282904,127
1115919,0.11,-59.795384866400205,122
1116315,0.1,-0.9603518429499156,1
1117272,0.12,-6.866486842574059,4
1118073,0.11,-81.7341274754755,191
1118808,0.12,-100.21274941071653,233
1119342,0.1,0.0,0
1120269,0.11,-46.71703065722946,91
1120296,0.12,-211.11965366453248,732
1121760,0.12,-52.070696891142795,54
1122297,0.1,-9.5630398729509,10
1122384,0.11,-13.717199344343502,13
1123194,0.12,-147.76061078409052,345
1124538,0.11,-39.816922288820535,30
1124694,0.12,0.0,0
1125273,0.1,-57.81108971334167,70
1126071,0.12,-88.09963042036102,229
1126779,0.11,-96.89617389194403,253
1127547,0.12,-124.64590725465571,326
1128291,0.1,-0.9656043311943084,1
1128945,0.11,0.0,0
1129056,0.12,0.0,0
1130463,0.12,0.0,0
1131120,0.1,0.0,0
1131159,0.11,-275.49138798135783,1090
1132002,0.12,-51.46860547013189,86
1133355,0.11,-39.41973302585107,60
1133412,0.12,-69.59402673644671,110
1134126,0.1,-5.876642899035122,6
1134903,0.12,-51.003990999148684,58
1135650,0.11,0.0,0
1136352,0.12,-225.3858596911188,1043
1137117,0.1,-6.360454114266134,7
1137795,0.12,-88.32407848369043,225
1137900,0.11,-36.36422899610267,31
1139247,0.12,-82.72060973011777,157
1139982,0.1,0.0,0
1140093,0.11,-90.05744378778952,197
1140621,0.12,-4.504785407870581,6
1142145,0.12,0.0,0
1142370,0.11,-59.49468269364701,146
1142958,0.1,-5.778210126841391,4
1143732,0.12,-168.30987144219048,665
1144566,0.11,0.0,0
1145208,0.12,-61.59020130490094,133
1146000,0.1,0.0,0
1146717,0.12,-209.34634236425575,819
1146768,0.11,-95.36317819021546,215
1148196,0.12,-4.823696085252541,1
1148811,0.1,0.0,0
1148985,0.11,-51.96367605075662,110
1149609,0.12,-207.5030952153666,998
1151103,0.12,-211.6283876510723,623
1151223,0.11,0.0,0
1151889,0.1,0.0,0
1152570,0.12,0.0,0
1153443,0.11,-2.9158628214264533,1
1154070,0.12,-4.211023040389559,4
1154838,0.1,0.0,0
1155597,0.12,-163.51909987295437,523
1155621,0.11,-79.7053086761598,115
1157109,0.12,0.0,0
1157763,0.11,-80.83616386883693,167
1157787,0.1,-70.18465947569344,94
1158675,0.12,-236.55333749186647,940
1160007,0.11,-148.40872428466182,477
1160082,0.12,-64.55923829528432,155
1160667,0.1,-137.61684487259674,395
1161546,0.12,0.0,0
1162191,0.11,-10.607096719721735,14
1162968,0.12,-38.10095321291139,32
1163505,0.1,0.0,0
1164423,0.12,-35.93654741616503,34
1164468,0.11,-111.09844561586108,215
1165839,0.12,-84.47153500187264,147
1166508,0.1,-14.88605504958674,12
1166607,0.11,-66.27262878058384,82
1167309,0.12,-5.084046046054337,13
1168800,0.12,-148.10288408350223,474
1168863,0.11,-395.3786062671406,2232
1169415,0.1,-8.23367597222672,9
1170261,0.12,-280.08191058947347,2098
1171101,0.11,-14.77292132015859,15
1171704,0.12,-67.91374346484561,106
1172379,0.1,-92.01921592869616,160
1173192,0.12,-144.56639739261013,396
1173291,0.11,-11.468107894525312,8
1174623,0.12,-130.9819486143247,591
1175376,0.1,-131.98479531266506,235
1175409,0.11,-68.12976418498684,150
1176123,0.12,-6.155890316160998,11
1177536,0.12,0.0,0
1177689,0.11,-74.4352073744695,167
1178301,0.1,-4.465219700027775,1
1178973,0.12,-4.252626076339021,9
1179879,0.11,-65.41785273852896,131
1180431,0.12,-163.92578594598479,626
1181289,0.1,-98.51664206185886,139
1181823,0.12,-2.9319171622164233,2
1182123,0.11,-66.42746627643501,173
1183329,0.12,-56.026318458861944,107
1184178,0.1,0.0,0
1184310,0.11,-79.51046066686469,156
1184760,0.12,-51.59611865752034,120
1186296,0.12,-23.79579244872284,27
1186545,0.11,-230.8520922531413,813
1187160,0.1,-153.20974068498643,369
1187709,0.12,-51.25104521524677,51
1188789,0.11,0.0,0
1189143,0.12,-3.5695550255301707,2
1190061,0.1,-70.87701377012375,129
1190622,0.12,0.0,0
1190853,0.11,0.0,0
1192011,0.12,-54.845655536317274,61
1193010,0.11,-85.11804375380319,160
1193058,0.1,-19.474478432119977,38
1193475,0.12,-142.91021709867877,431
1194984,0.12,-21.408163568262925,45
1195188,0.11,0.0,0
1196031,0.1,-27.769978001327488,22
1196439,0.12,-2.8164952773501866,1
1197450,0.11,0.0,0
1197921,0.12,-86.49221580661008,181
1198917,0.1,-90.97308979459572,164
1199298,0.12,0.0,0
1199721,0.11,-179.47824777838983,452
1200726,0.12,-119.3674767028812,381
1201869,0.1,-7.129583949081947,2
1202067,0.11,-154.7368330887728,585
1202253,0.12,-66.31099862208838,85
1203750,0.12,-66.23245410599742,108
1204272,0.11,-190.58998046600917,474
1204782,0.1,-2.4127876263616876,3
1205217,0.12,-78.3289270187841,174
1206453,0.11,-60.91078629156549,89
1206648,0.12,-87.252698890095,231
1207776,0.1,-23.02692231566977,22
1208142,0.12,-114.02186315716895,261
1208721,0.11,0.0,0
1209507,0.12,0.0,0
1210653,0.1,0.0,0
1210836,0.12,-74.07600098186684,138
1210980,0.11,-26.719334518521134,44
1212357,0.12,-120.20303347239636,270
1213275,0.11,-121.89355860351174,229
1213569,0.1,0.0,0
1213890,0.12,-172.92849074177596,643
1215363,0.12,0.0,0
1215522,0.11,-168.94297785633236,557
1216563,0.1,-38.99108783967254,79
1216806,0.12,-77.87730298667469,148
1217781,0.11,-113.56959216531654,337
1218243,0.12,-3.486095116613804,4
1219575,0.1,-26.654184907815477,28
1219692,0.12,-25.979262229956355,49
1220073,0.11,-60.26076598995218,75
1221180,0.12,-32.343325216420766,54
1222215,0.11,-37.751724355876185,39
1222605,0.1,-290.87475754868467,1389
1222716,0.12,-250.8702957143964,1511
1224216,0.12,0.0,0
1224498,0.11,-288.6699951772045,851
1225638,0.1,-30.19724718516663,26
1225722,0.12,-272.283624772261,1474
1226748,0.11,-6.571837453426456,4
1227204,0.12,0.0,0
1228467,0.1,0.0,0
1228653,0.12,-1.6408940111455914,2
1228917,0.11,-18.438061229366223,10
1230168,0.12,-263.0171222522018,1363
1231095,0.11,0.0,0
1231527,0.1,-14.152591530306903,34
1231611,0.12,-104.50342078425851,221
1233021,0.12,0.0,0
1233294,0.11,0.0,0
1234416,0.1,0.0,0
1234518,0.12,-85.34202317286743,195
1235517,0.11,0.0,0
1235994,0.12,-276.3057746139908,1727
1237341,0.1,-47.99472543592785,71
1237404,0.12,-81.20011652620929,149
1237791,0.11,-176.79771731146016,581
1238883,0.12,-212.4056262007799,703
1239870,0.11,-32.699614345045504,37
1240311,0.12,-194.16322034446853,747
1240416,0.1,-58.13509469169767,80
1241688,0.12,-192.6025092530259,737
1241973,0.11,-132.15653535030665,204
1243254,0.12,-161.30088024020364,409
1243284,0.1,0.0,0
1244151,0.11,-21.32977584724349,67
1244850,0.12,-94.7361331337466,217
1246191,0.1,-88.16107450738103,260
1246320,0.11,-17.504795321968402,19
1246377,0.12,-262.01719564311054,1314
1247814,0.12,-194.4497792957303,652
1248453,0.11,-204.67065160559324,629
1249128,0.1,-44.05053334879979,70
1249146,0.12,-100.46992344098936,221
1250652,0.12,-15.204694944378382,14
1250685,0.11,-263.37911633626493,1052
1252050,0.1,-3.640083221054114,1
1252167,0.12,-34.421684820173944,41
1252926,0.11,-137.812487871625,591
1253652,0.12,-42.291096445845554,42
1254975,0.1,0.0,0
1255038,0.11,-105.2709565562059,215
1255143,0.12,-87.57625579144039,184
1256610,0.12,-67.88405382186637,147
1257288,0.11,-192.35681458945086,545
1257846,0.1,-17.509824179342548,15
1258026,0.12,0.0,0
1259448,0.12,-97.31692784167544,192
1259490,0.11,-64.11236141988421,159
1260789,0.1,0.0,0
1260945,0.12,-5.889640306672136,2
1261608,0.11,0.0,0
1262385,0.12,-33.95083235692047,38
1263846,0.1,-37.98296253518913,59
1263855,0.11,0.0,0
1263897,0.12,-120.92558494374286,462
1265343,0.12,-38.51915311823342,76
1265976,0.11,0.0,0
1266765,0.1,0.0,0
1266825,0.12,-99.34164746865184,178
1268127,0.11,-53.06069042367986,107
1268352,0.12,-225.4013297772094,813
1269729,0.1,-3.8415057317354475,1
1269801,0.12,-48.367757552672586,86
1270293,0.11,0.0,0
1271223,0.12,-54.44885563380471,71
1272453,0.11,-96.84621862246323,207
1272600,0.1,0.0,0
1272681,0.12,-14.735716259859966,9
1274130,0.12,-63.535294172160256,150
1274634,0.11,-54.7318609315836,60
1275444,0.1,-2.125000938895714,3
1275603,0.12,-109.5618692711092,377
1276791,0.11,-58.45005376589608,60
1277085,0.12,-58.03824151898758,103
1278405,0.1,-5.092128009588538,3
1278564,0.12,-52.881923012603224,59
1279029,0.11,-14.571111505903552,11
1280118,0.12,0.0,0
1281114,0.11,-5.011562828746747,2
1281339,0.1,0.0,0
1281630,0.12,-73.15958094159808,115
1283058,0.12,-215.88047158384427,998
1283226,0.11,-12.940563613232749,19
1284171,0.1,-3.6011312366053034,1
1284468,0.12,-117.41305950378873,292
1285515,0.11,-170.36340590622785,664
1285941,0.12,-67.87637864964003,70
1287102,0.1,-7.9799638222115785,13
1287366,0.12,-66.10702330986481,141
1287753,0.11,-6.4868257487341925,8
1288866,0.12,-92.36593104174644,128
1289970,0.11,-59.346833131868,88
1290018,0.1,-21.378715178639595,17
1290360,0.12,-153.27384951267828,450
1291767,0.12,0.0,0
1292214,0.11,-1.9006206824107355,1
1292889,0.1,-6.757367388395469,9
1293165,0.12,-105.06500019604486,317
1294455,0.11,-287.6896642423704,1175
1294689,0.12,-227.54618745621772,1254
1295727,0.1,0.0,0
1296153,0.12,-91.40706992035103,306
1296747,0.11,-38.42050303592431,74
1297587,0.12,-133.5711028616879,312
1298574,0.1,0.0,0
1298901,0.11,-32.47712535924463,34
1299063,0.12,0.0,0
1300590,0.12,-8.97107076572269,15
1301073,0.11,-127.14245488484224,393
1301385,0.1,-2.4447304935311402,1
1302033,0.12,-5.262143628788237,5
1303179,0.11,-5.827247120287705,7
1303500,0.12,-34.252443176396845,70
1304331,0.1,-177.59533700024411,514
1304970,0.12,-200.35692699602393,932
1305330,0.11,-36.991980326266,54
1306434,0.12,-186.2515330436779,650
1307292,0.1,0.0,0
1307535,0.11,-3.503999851867632,6
1307895,0.12,-91.42382746747202,237
1309377,0.12,0.0,0
1309689,0.11,-22.34252598737643,16
1310292,0.1,0.0,0
1310892,0.12,0.0,0
1311921,0.11,-4.325942833770783,2
1312338,0.12,-46.673876988565986,65
1313247,0.1,-139.52510217595864,410
1313772,0.12,-82.22332418538998,239
1314072,0.11,0.0,0
1315299,0.12,-228.3761153349439,1119
1316127,0.1,-5.033272112471868,5
1316139,0.11,-2.6562779549036564,2
1316823,0.12,-242.85655248400775,988
1318308,0.12,-36.17103583158535,27
1318356,0.11,-87.5460044765463,157
1319118,0.1,-33.400317682682676,35
1319835,0.12,-65.62923917873711,119
1320567,0.11,-169.6484022530536,433
1321299,0.12,-115.72854047023857,287
1322145,0.1,-96.14949225376162,208
1322775,0.12,-24.92570111367711,20
1322796,0.11,-27.275593391814056,28
1324215,0.12,-81.37981466524896,153
1325007,0.11,-134.4286458619438,244
1325055,0.1,-3.9854210920470727,3
1325670,0.12,-65.20904506506896,114
1327167,0.12,-8.57185943570545,2
1327293,0.11,-34.0589161950838,32
1328067,0.1,0.0,0
1328586,0.12,-106.53166715923476,304
1329591,0.11,-147.4370117815981,605
1330080,0.12,-12.040311553196887,15
1331001,0.1,-93.61730586387762,144
1331505,0.12,-13.566483802382946,13
1331751,0.11,-191.06064724856907,527
1332945,0.12,-83.65754844540858,208
1333965,0.11,-89.85704025221519,224
1333989,0.1,-199.70468904128236,451
1334352,0.12,-167.95005369230654,600
1335780,0.12,-69.74683834138494,153
1336203,0.11,0.0,0
1336989,0.1,-18.825303312253702,12
1337274,0.12,-260.6047386330547,1459
1338276,0.11,-43.9615454588033,84
1338708,0.12,-14.130671569265829,31
1339929,0.1,0.0,0
1340139,0.12,-32.85830177978782,41
1340511,0.11,-95.37886624148804,235
1341543,0.12,-78.54641420501001,236
1342719,0.11,-37.9823195107538,52
1342869,0.1,-11.527048397755038,8
1343025,0.12,-9.12367281431267,7
1344459,0.12,-155.1755340384904,551
1344924,0.11,-1.240337422921301,2
1345785,0.1,-130.7061302235176,307
1345947,0.12,0.0,0
1347120,0.11,0.0,0
1347408,0.12,-45.40327922033019,87
1348707,0.1,-100.27529839673515,188
1348875,0.12,0.0,0
1349310,0.11,-90.99294590912528,203
1350345,0.12,-240.17873707938116,1164
1351563,0.11,-19.026135264606452,41
1351671,0.1,0.0,0
1351821,0.12,-8.668890134089603,13
1353315,0.12,-220.8289127288371,1086
1353867,0.11,-6.843601128009816,1
1354599,0.1,-215.2334335963837,1030
1354866,0.12,-119.76570020635158,234
1356099,0.11,-8.23378320969991,10
1356264,0.12,-236.1446858474018,1408
1357500,0.1,-11.537029897573582,7
1357749,0.12,0.0,0
1358310,0.11,0.0,0
1359234,0.12,-17.943353774782064,13
1360389,0.1,-4.804317162785723,11
1360551,0.11,0.0,0
1360692,0.12,-231.66468972972618,929
1362117,0.12,0.0,0
1362687,0.11,-21.203462828151583,25
1363269,0.1,0.0,0
1363524,0.12,0.0,0
1364799,0.11,0.0,0
1365012,0.12,0.0,0
1366143,0.1,-33.02680437740991,59
1366545,0.12,-293.19982521879496,2423
1366929,0.11,0.0,0
1368060,0.12,-259.9967536210498,1134
1369134,0.11,-60.25158098735996,99
1369167,0.1,-181.45453211357284,410
1369548,0.12,-71.93466297109546,122
1371000,0.12,-91.34105393988253,142
1371315,0.11,-290.9864820946211,943
1372071,0.1,-60.67957736997991,141
1372560,0.12,-7.908264496657881,15
1373538,0.11,-7.320568163966145,7
1374090,0.12,-239.1466038506313,880
1375062,0.1,-43.585685383730954,40
1375572,0.12,-18.171891222769826,21
1375731,0.11,-267.2751832930004,1089
1376985,0.12,-1.4733571065564914,1
1377852,0.11,-63.646641694282316,133
1378029,0.1,-84.65340071274126,198
1378494,0.12,-55.848417647177094,99
1380042,0.12,-253.67408039324437,1150
1380051,0.11,0.0,0
1380927,0.1,-4.295021156836155,8
1381509,0.12,0.0,0
1382349,0.11,-99.8483996441284,181
1382907,0.12,-209.8546068377806,742
1383912,0.1,-46.35410959056842,70
1384353,0.12,0.0,0
1384398,0.11,-70.4772140603006,165
1385832,0.12,-112.52090177772902,180
1386600,0.11,-32.58756470864332,30
1386876,0.1,-39.26841453930115,37
1387269,0.12,0.0,0
1388679,0.12,-85.64411517294357,234
1388907,0.11,0.0,0
1389750,0.1,-5.0116109289185475,3
1390170,0.12,0.0,0
1391022,0.11,-18.129534736183633,34
1391616,0.12,-77.49000635288029,170
1392624,0.1,0.0,0
1393101,0.12,-104.884057915897,252
1393227,0.11,0.0,0
1394532,0.12,-225.41452238733496,862
1395498,0.11,-339.7734423089812,1596
1395585,0.1,-59.78658285597936,63
1395990,0.12,-3.432090266604759,1
1397451,0.12,0.0,0
1397733,0.11,-30.633971870223927,34
1398483,0.1,0.0,0
1398840,0.12,0.0,0
1399989,0.11,-62.518160607067564,129
1400343,0.12,-38.02287672372496,53
1401423,0.1,-107.31534169410297,266
1401819,0.12,-24.879710406874,24
1402122,0.11,-73.84475745748556,112
1403316,0.12,-230.99205430268088,980
1404330,0.11,-79.28414524005727,167
1404420,0.1,-53.583163750577775,88
1404765,0.12,-65.14104574779788,86
1406253,0.12,-245.37539443485997,1144
1406646,0.11,-311.01864738110453,1277
1407360,0.1,0.0,0
1407768,0.12,-132.10166639231514,367
1408869,0.11,-147.49060259448598,512
1409244,0.12,-149.2252418661358,379
1410279,0.1,-104.76694823869703,324
1410747,0.12,-216.5206149292654,602
1411134,0.11,-216.03405540616774,849
1412217,0.12,-18.120060997155395,18
1413213,0.1,0.0,0
1413324,0.11,-85.34543117671849,123
1413591,0.12,0.0,0
1414980,0.12,-15.396136773831905,22
1415475,0.11,-60.517585446761274,147
1416123,0.1,-117.81167667193652,356
1416495,0.12,-34.755454625936565,52
1417647,0.11,-7.091064809192611,7
1417956,0.12,-207.31583252432546,866
1419117,0.1,-51.18574878790142,65
1419450,0.12,-34.76792638409642,75
1419774,0.11,0.0,0
1420938,0.12,-97.27091580225462,251
1421964,0.11,-100.59748424973347,211
1422141,0.1,-80.29963220965354,156
1422405,0.12,-38.15754272131488,89
1423902,0.12,0.0,0
1424160,0.11,-6.135283278645823,6
1425051,0.1,0.0,0
1425357,0.12,-94.08710726939388,214
1426407,0.11,-84.90793441572558,108
1426761,0.12,-137.44355698345294,375
1428021,0.1,0.0,0
1428195,0.12,-106.07785934825762,209
1428603,0.11,-227.74860072290392,770
1429677,0.12,0.0,0
1430823,0.11,-33.66380921132365,26
1430910,0.1,-60.01545649629726,58
1431189,0.12,-52.171881439087535,94
1432698,0.12,-27.77224462104147,31
1433016,0.11,-3.4277138185358536,2
1433826,0.1,0.0,0
1434225,0.12,-70.94883076656008,137
1435158,0.11,-5.597035474586499,4
1435728,0.12,-28.85548636922498,27
1436709,0.1,0.0,0
1437186,0.12,-201.8720805303525,909
1437357,0.11,-98.59174770127171,154
1438647,0.12,-59.06739148714351,76
1439673,0.1,-6.662940801860414,6
1439697,0.11,-246.72721174062397,622
1440096,0.12,-139.0882269479306,333
1441596,0.12,-53.430413117371515,67
1441878,0.11,0.0,0
1442697,0.1,-16.41733932162015,23
1443009,0.12,-228.10519779184503,902
1444023,0.11,-149.8112091719418,482
1444497,0.12,-19.649263225868875,29
1445628,0.1,-266.01995580495753,954
1445985,0.12,0.0,0
1446153,0.11,-52.982177530193894,124
1447467,0.12,0.0,0
1448391,0.11,-107.19012889531463,252
1448526,0.1,0.0,0
1449030,0.12,-105.06352461127061,238
1450494,0.12,-126.28588482291701,245
1450653,0.11,-33.82170915144504,46
1451391,0.1,-40.60705295085055,33
1451988,0.12,-98.56433270468162,238
1452909,0.11,-41.55221232326719,40
1453398,0.12,-110.08744883456743,227
1454439,0.1,-80.39480653921228,198
1454904,0.12,-3.0298496206788386,5
1455111,0.11,-130.0743083881971,288
1456362,0.12,0.0,0
1457394,0.11,-66.05283429111053,95
1457397,0.1,0.0,0
1457829,0.12,-48.04730240625468,61
1459362,0.12,-141.28397208039283,309
1459638,0.11,-29.726922578483904,32
1460319,0.1,-32.42006507626772,34
1460805,0.12,0.0,0
1461945,0.11,-190.98610659739117,501
1462272,0.12,-100.26439825897212,171
1463307,0.1,-14.303841931498992,15
1463631,0.12,-65.5731899279708,111
1464156,0.11,-179.1896422866573,390
1465101,0.12,-3.454146542571602,2
1466250,0.1,-47.835026766559864,77
1466364,0.11,0.0,0
1466667,0.12,-20.848314310541536,28
1468119,0.12,-14.453655509132826,11
1468482,0.11,-3.914247975760099,7
1469139,0.1,0.0,0
1469670,0.12,-75.75497061132513,141
1470609,0.11,-58.88244838792911,88
1471140,0.12,-224.03764334802798,854
1472133,0.1,-106.92465463912403,202
1472673,0.12,-46.07534243676582,77
1472814,0.11,-38.64213670710079,111
1474122,0.12,0.0,0
1475010,0.11,0.0,0
1475154,0.1,0.0,0
1475517,0.12,-89.80304658831501,186
1476942,0.12,-1.5646002328323123,2
1477149,0.11,0.0,0
1478151,0.1,-72.35317344466289,143
1478397,0.12,-4.7909522680326235,2
1479267,0.11,-19.481165729041663,16
1479825,0.12,-3.498328920395836,2
1481085,0.1,-123.32183592720789,203
1481265,0.12,-189.67352687141033,707
1481514,0.11,-119.52214408723276,202
1482762,0.12,-3.6030764683334127,2
1483758,0.11,-305.9492610890446,1364
1484091,0.1,0.0,0
1484244,0.12,-30.359014959262275,32
1485645,0.12,0.0,0
1485984,0.11,-38.66041159596363,60
1487028,0.1,-22.188631690263513,27
1487142,0.12,-144.79058482187415,311
1488174,0.11,-204.17903602775846,659
1488672,0.12,-217.20000488893908,750
